Year,Month,HK_NOx_tonnes,HK_PM10_tonnes,HK_SO2_tonnes,GDP_real_monthly,ln_GDP_real,EI_NOx,ln_EI_NOx,EI_PM10,ln_EI_PM10,EI_SO2,ln_EI_SO2,fav_share,PRD_exposure_NOx,PRD_exposure_PM10,PRD_exposure_SO2,Temp_mean,RH_mean,Rainfall_mean,Pressure_mean,dln_EI_NOx,dPRD_exposure_NOx,dln_EI_PM10,dPRD_exposure_PM10,dln_EI_SO2,dPRD_exposure_SO2,dTemp_mean,dRH_mean,dRainfall_mean,dPressure_mean,dfav_share,dPRD_exposure_NOx_lag0,dPRD_exposure_NOx_lag1,dPRD_exposure_NOx_lag2,dPRD_exposure_NOx_lag3,dPRD_exposure_NOx_lag6,dPRD_exposure_PM10_lag0,dPRD_exposure_PM10_lag1,dPRD_exposure_PM10_lag2,dPRD_exposure_PM10_lag3,dPRD_exposure_PM10_lag6,dPRD_exposure_SO2_lag0,dPRD_exposure_SO2_lag1,dPRD_exposure_SO2_lag2,dPRD_exposure_SO2_lag3,dPRD_exposure_SO2_lag6,T,month_year
2001,11,11283.843829000001,825.397339,7963.9706738,147940.33333333334,11.904564318305018,0.07627293770912147,-2.573437086317899,0.00557925834289049,-5.18869942488318,0.05383231532847702,-2.921881335473266,0.4,4.387357542644386,4.379254463977552,4.348566586127056,21.476666666666667,64.9,0.15,1018.59,0.0237881133656348,2.6233221820980095,0.013602237732594169,2.6204349147569923,0.008947367458151945,2.5998679539639493,-4.610430107526884,-7.745161290322571,-0.20806451612903223,3.9254838709678097,0.23870967741935487,2.6233221820980095,-0.42037068053169646,1.1313701976973443,0.351516103307316,-2.529619604864048,2.6204349147569923,-0.4150576127168788,1.126423712833445,0.3514156290713206,-2.528373532087513,2.5998679539639493,-0.4216522275892165,1.1223437576351771,0.34946695009676876,-2.5296486640704487,11,2001_11
2001,12,11760.427457,860.521888,8260.9355263,147940.33333333334,11.904564318305018,0.07949439609887769,-2.532068749128633,0.005816682094808492,-5.147025266602722,0.05583964386295375,-2.8852711983607913,0.7419354838709677,8.176976055430497,8.179383947063728,8.120067384037672,18.25483870967742,72.29032258064517,1.443548387096774,1022.016129032258,0.04136833718926569,3.7896185127861113,0.04167415828045762,3.8001294830861765,0.03661013711247474,3.7715007979106154,-3.221827956989248,7.390322580645162,1.293548387096774,3.426129032258018,0.3419354838709677,3.7896185127861113,2.6233221820980095,-0.42037068053169646,1.1313701976973443,-0.34932683301152245,3.8001294830861765,2.6204349147569923,-0.4150576127168788,1.126423712833445,-0.34851194452946843,3.7715007979106154,2.5998679539639493,-0.4216522275892165,1.1223437576351771,-0.3476098560291981,12,2001_12
2002,1,9537.4539077,680.8445743,6839.08230164,136242.0,11.822187995205333,0.07000377202110951,-2.659206152368727,0.004997317819027906,-5.298853946675827,0.05019804686983456,-2.9917791600167565,0.5161290322580645,5.596521975092137,5.583782743553444,5.584671095826321,17.293548387096774,75.54838709677419,0.8112903225806452,1020.5129032258066,-0.12713740324009404,-2.5804540803383604,-0.15182868007310457,-2.5956012035102844,-0.10650796165596521,-2.5353962882113503,-0.9612903225806448,3.258064516129025,-0.6322580645161289,-1.5032258064514963,-0.22580645161290325,-2.5804540803383604,3.7896185127861113,2.6233221820980095,-0.42037068053169646,0.7015197400734128,-2.5956012035102844,3.8001294830861765,2.6204349147569923,-0.4150576127168788,0.6960378200326727,-2.5353962882113503,3.7715007979106154,2.5998679539639493,-0.4216522275892165,0.6985401520203772,13,2002_1
2002,2,9198.1082255,658.6258281,6822.75680836,136242.0,11.822187995205333,0.06751301526328152,-2.6954348809755104,0.004834234876910204,-5.332032409360294,0.050078219699945685,-2.9941691019446695,0.5714285714285714,6.162967185493637,6.052576083961608,6.149637845146743,18.192857142857143,77.42857142857143,0.1732142857142857,1020.65,-0.03622872860678328,0.5664452104015005,-0.033178462684467114,0.4687933404081637,-0.0023899419279129752,0.5649667493204218,0.8993087557603694,1.8801843317972384,-0.6380760368663594,0.1370967741934237,0.055299539170506895,0.5664452104015005,-2.5804540803383604,3.7896185127861113,2.6233221820980095,0.351516103307316,0.4687933404081637,-2.5956012035102844,3.8001294830861765,2.6204349147569923,0.3514156290713206,0.5649667493204218,-2.5353962882113503,3.7715007979106154,2.5998679539639493,0.34946695009676876,14,2002_2
2002,3,9726.3564162,701.1099012,6857.194878210001,136242.0,11.822187995205333,0.07139029386092395,-2.6395933592005156,0.005146062896904038,-5.269523342713011,0.05033099101752764,-2.989134267993769,0.22580645161290322,2.4538310459599484,2.4306275326705205,2.4427548845274276,21.480645161290322,80.64516129032258,7.717741935483871,1015.6483870967742,0.055841521774994796,-3.709136139533689,0.06250906664728273,-3.621948551291087,0.005034833950900541,-3.7068829606193154,3.2877880184331794,3.216589861751146,7.544527649769585,-5.001612903225805,-0.34562211981566815,-3.709136139533689,0.5664452104015005,-2.5804540803383604,3.7896185127861113,1.1313701976973443,-3.621948551291087,0.4687933404081637,-2.5956012035102844,3.8001294830861765,1.126423712833445,-3.7068829606193154,0.5649667493204218,-2.5353962882113503,3.7715007979106154,1.1223437576351771,15,2002_3
2002,4,9947.2581041,710.2846045,7578.9125050600005,139414.66666666666,11.845207984590914,0.07135015520198736,-2.640155759841092,0.005094762419783667,-5.279542243466565,0.0543623758265032,-2.912082985236603,0.06666666666666667,0.7257954455847955,0.7192906628046642,0.7274451112557342,24.596666666666668,81.96666666666667,0.42833333333333334,1013.0300000000001,-0.0005624006405762216,-1.728035600375153,-0.01001890075355405,-1.7113368698658562,0.0770512827571661,-1.7153097732716933,3.116021505376345,1.321505376344092,-7.289408602150537,-2.618387096774086,-0.15913978494623654,-1.728035600375153,-3.709136139533689,0.5664452104015005,-2.5804540803383604,-0.42037068053169646,-1.7113368698658562,-3.621948551291087,0.4687933404081637,-2.5956012035102844,-0.4150576127168788,-1.7153097732716933,-3.7068829606193154,0.5649667493204218,-2.5353962882113503,-0.4216522275892165,16,2002_4
2002,5,10418.0194817,743.0515368,7882.76832738,139414.66666666666,11.845207984590914,0.07472685428864491,-2.5939157562836863,0.005329794594542899,-5.234442579156188,0.05654188698974762,-2.8727735528528844,0.03225806451612903,0.3530849916099603,0.34938012643935545,0.35298869725587056,27.032258064516128,80.93548387096774,8.901612903225805,1009.0064516129032,0.04624000355740554,-0.37271045397483515,0.04509966431037693,-0.3699105363653088,0.03930943238371842,-0.3744564139998636,2.4355913978494605,-1.0311827956989248,8.473279569892473,-4.0235483870968665,-0.034408602150537634,-0.37271045397483515,-1.728035600375153,-3.709136139533689,0.5664452104015005,2.6233221820980095,-0.3699105363653088,-1.7113368698658562,-3.621948551291087,0.4687933404081637,2.6204349147569923,-0.3744564139998636,-1.7153097732716933,-3.7068829606193154,0.5649667493204218,2.5998679539639493,17,2002_5
2002,6,10705.2102447,761.0095872,8204.98449307,139414.66666666666,11.845207984590914,0.07678682953993363,-2.566722143900112,0.005458604933005614,-5.210562028648269,0.058853094077165484,-2.832710871005133,0.041666666666666664,0.4574183636629503,0.45218522082053064,0.45768506799996556,28.587500000000002,80.16666666666667,8.697916666666666,1006.0458333333332,0.027193612383574095,0.10433337205298998,0.023880550507919374,0.10280509438117519,0.040062681847751413,0.10469637074409499,1.555241935483874,-0.7688172043010724,-0.20369623655913927,-2.960618279569985,0.009408602150537633,0.10433337205298998,-0.37271045397483515,-1.728035600375153,-3.709136139533689,3.7896185127861113,0.10280509438117519,-0.3699105363653088,-1.7113368698658562,-3.621948551291087,3.8001294830861765,0.10469637074409499,-0.3744564139998636,-1.7153097732716933,-3.7068829606193154,3.7715007979106154,18,2002_6
2002,7,10527.2507546,756.3774965,7896.246798710001,149336.33333333334,11.91395631181294,0.07049356656629666,-2.652233827706619,0.0050649261276001145,-5.285415726264432,0.052875590437089434,-2.93981347501914,0.0967741935483871,1.0604504664558572,1.0434693213343216,1.058747331004958,28.883870967741935,82.09677419354838,10.356451612903227,1002.8387096774194,-0.08551168380650687,0.6030321027929069,-0.07485369761616312,0.591284100513791,-0.10710260401400706,0.6010622630049924,0.2963709677419324,1.930107526881713,1.6585349462365606,-3.207123655913847,0.05510752688172043,0.6030321027929069,0.10433337205298998,-0.37271045397483515,-1.728035600375153,-2.5804540803383604,0.591284100513791,0.10280509438117519,-0.3699105363653088,-1.7113368698658562,-2.5956012035102844,0.6010622630049924,0.10469637074409499,-0.3744564139998636,-1.7153097732716933,-2.5353962882113503,19,2002_7
2002,8,10367.6298232,749.1304034,7589.93783065,149336.33333333334,11.91395631181294,0.06942469787348023,-2.667512597639143,0.005016397461211716,-5.295043240112164,0.050824455517523084,-2.9793776324120147,0.0967741935483871,1.0588748666162926,1.0425368179983834,1.05529834145901,28.44193548387097,81.58064516129032,11.814516129032258,1005.1387096774193,-0.015278769932523861,-0.0015755998395645676,-0.009627513847731528,-0.0009325033359381951,-0.039564157392874666,-0.003448989545947967,-0.4419354838709637,-0.5161290322580641,1.4580645161290313,2.2999999999999545,0.0,-0.0015755998395645676,0.6030321027929069,0.10433337205298998,-0.37271045397483515,0.5664452104015005,-0.0009325033359381951,0.591284100513791,0.10280509438117519,-0.3699105363653088,0.4687933404081637,-0.003448989545947967,0.6010622630049924,0.10469637074409499,-0.3744564139998636,0.5649667493204218,20,2002_8
2002,9,10734.285478599999,775.4828253000001,7756.3510779,149336.33333333334,11.91395631181294,0.07187993195627765,-2.632758163696642,0.005192861027122223,-5.260470476056673,0.05193880755453573,-2.9576890311447745,0.18181818181818182,1.9977561306040137,1.972582723788884,1.9879177560571066,26.977272727272727,80.86363636363636,28.906818181818185,1008.7181818181817,0.034754433942500995,0.9388812639877211,0.0345727640554907,0.9300459057905006,0.02168860126724015,0.9326194145980966,-1.4646627565982442,-0.7170087976539605,17.092302052785925,3.579472140762391,0.08504398826979473,0.9388812639877211,-0.0015755998395645676,0.6030321027929069,0.10433337205298998,-3.709136139533689,0.9300459057905006,-0.0009325033359381951,0.591284100513791,0.10280509438117519,-3.621948551291087,0.9326194145980966,-0.003448989545947967,0.6010622630049924,0.10469637074409499,-3.7068829606193154,21,2002_9
