DATE,NOx,PM10,SO2,Year,Month,Day,DayOfWeek,Pressure_t,Temp_t,RH_t,Rainfall_t,WindDir_t,WindSp_t,Favorable,ln_PRD_NOx,ln_PRD_PM10,ln_PRD_SO2,ln_NOx,ln_PM10,ln_SO2,ln_PRD_NOx_lag1,ln_PRD_PM10_lag1,ln_PRD_SO2_lag1,Post2013,month_year
2009-12-30,160.0,40.0,9.0,2009,12,30,2,1015.3,17.2,93,2.5,30.0,22.0,1,7.99200485136497,7.294629196031421,7.774683008452815,5.075173815233827,3.6888794541139363,2.1972245773362196,7.99200485136497,7.294629196031421,7.774683008452815,0,2009_12
2009-12-31,86.0,54.0,8.0,2009,12,31,3,1018.2,16.2,84,1.0,70.0,44.0,0,7.99200485136497,7.294629196031421,7.774683008452815,4.454347296253507,3.9889840465642745,2.0794415416798357,7.99200485136497,7.294629196031421,7.774683008452815,0,2009_12
2010-01-01,59.0,90.0,13.0,2010,1,1,4,1018.1,16.2,73,0.05,60.0,37.6,1,7.725175813962282,6.684358308463219,7.423648383288319,4.07753744390572,4.499809670330265,2.5649493574615367,7.99200485136497,7.294629196031421,7.774683008452815,0,2010_1
2010-01-02,114.0,67.0,12.0,2010,1,2,5,1016.1,17.4,88,5.2,20.0,21.4,1,7.725175813962282,6.684358308463219,7.423648383288319,4.736198448394496,4.204692619390966,2.4849066497880004,7.725175813962282,6.684358308463219,7.423648383288319,0,2010_1
2010-01-03,79.0,17.0,7.0,2010,1,3,6,1017.1,17.0,87,3.5,50.0,21.8,1,7.725175813962282,6.684358308463219,7.423648383288319,4.3694478524670215,2.833213344056216,1.9459101490553132,7.725175813962282,6.684358308463219,7.423648383288319,0,2010_1
2010-01-04,120.0,52.0,8.0,2010,1,4,0,1015.1,17.9,81,0.0,40.0,21.9,1,7.725175813962282,6.684358308463219,7.423648383288319,4.787491742782046,3.9512437185814275,2.0794415416798357,7.725175813962282,6.684358308463219,7.423648383288319,0,2010_1
2010-01-05,68.0,75.0,8.0,2010,1,5,1,1015.6,17.3,84,0.8,60.0,42.2,1,7.725175813962282,6.684358308463219,7.423648383288319,4.219507705176107,4.31748811353631,2.0794415416798357,7.725175813962282,6.684358308463219,7.423648383288319,0,2010_1
2010-01-06,104.0,42.0,7.0,2010,1,6,2,1018.6,15.8,90,1.2,40.0,31.8,1,7.725175813962282,6.684358308463219,7.423648383288319,4.6443908991413725,3.7376696182833684,1.9459101490553132,7.725175813962282,6.684358308463219,7.423648383288319,0,2010_1
2010-01-07,118.0,28.5,7.5,2010,1,7,3,1021.3,13.7,84,0.5,20.0,25.5,1,7.725175813962282,6.684358308463219,7.423648383288319,4.770684624465665,3.349904087274605,2.0149030205422647,7.725175813962282,6.684358308463219,7.423648383288319,0,2010_1
2010-01-08,127.0,28.0,9.0,2010,1,8,4,1020.6,13.7,80,0.9,10.0,19.2,1,7.725175813962282,6.684358308463219,7.423648383288319,4.844187086458591,3.332204510175204,2.1972245773362196,7.725175813962282,6.684358308463219,7.423648383288319,0,2010_1
2010-01-09,107.0,40.0,9.0,2010,1,9,5,1018.9,15.1,78,0.0,50.0,30.8,1,7.725175813962282,6.684358308463219,7.423648383288319,4.672828834461906,3.6888794541139363,2.1972245773362196,7.725175813962282,6.684358308463219,7.423648383288319,0,2010_1
2010-01-10,70.0,49.0,9.0,2010,1,10,6,1017.3,17.4,80,0.05,40.0,30.1,1,7.725175813962282,6.684358308463219,7.423648383288319,4.248495242049359,3.8918202981106265,2.1972245773362196,7.725175813962282,6.684358308463219,7.423648383288319,0,2010_1
2010-01-11,136.0,25.0,13.0,2010,1,11,0,1018.3,15.0,89,12.5,360.0,26.7,1,7.725175813962282,6.684358308463219,7.423648383288319,4.912654885736052,3.2188758248682006,2.5649493574615367,7.725175813962282,6.684358308463219,7.423648383288319,0,2010_1
2010-01-12,74.5,51.0,19.0,2010,1,12,1,1023.0,12.1,63,0.0,360.0,36.8,1,7.725175813962282,6.684358308463219,7.423648383288319,4.310799125385514,3.9318256327243257,2.9444389791664403,7.725175813962282,6.684358308463219,7.423648383288319,0,2010_1
2010-01-13,129.5,70.0,22.0,2010,1,13,2,1026.8,12.9,53,0.0,10.0,22.8,1,7.725175813962282,6.684358308463219,7.423648383288319,4.863680881139593,4.248495242049359,3.091042453358316,7.725175813962282,6.684358308463219,7.423648383288319,0,2010_1
2010-01-14,104.0,70.0,15.0,2010,1,14,3,1026.6,14.5,66,0.05,60.0,32.6,1,7.725175813962282,6.684358308463219,7.423648383288319,4.6443908991413725,4.248495242049359,2.70805020110221,7.725175813962282,6.684358308463219,7.423648383288319,0,2010_1
2010-01-15,112.0,63.0,11.0,2010,1,15,4,1025.0,15.8,68,0.0,40.0,31.2,1,7.725175813962282,6.684358308463219,7.423648383288319,4.718498871295094,4.143134726391533,2.3978952727983707,7.725175813962282,6.684358308463219,7.423648383288319,0,2010_1
2010-01-16,150.0,67.0,16.0,2010,1,16,5,1025.8,16.7,66,0.0,40.0,25.8,1,7.725175813962282,6.684358308463219,7.423648383288319,5.0106352940962555,4.204692619390966,2.772588722239781,7.725175813962282,6.684358308463219,7.423648383288319,0,2010_1
2010-01-17,85.0,67.0,12.0,2010,1,17,6,1025.9,16.5,77,0.0,40.0,27.8,1,7.725175813962282,6.684358308463219,7.423648383288319,4.442651256490317,4.204692619390966,2.4849066497880004,7.725175813962282,6.684358308463219,7.423648383288319,0,2010_1
2010-01-18,119.0,55.0,10.0,2010,1,18,0,1023.8,16.9,78,0.0,60.0,29.5,1,7.725175813962282,6.684358308463219,7.423648383288319,4.77912349311153,4.007333185232471,2.302585092994046,7.725175813962282,6.684358308463219,7.423648383288319,0,2010_1
2010-01-19,88.0,42.0,7.0,2010,1,19,1,1021.0,18.1,80,0.0,30.0,28.0,1,7.725175813962282,6.684358308463219,7.423648383288319,4.477336814478207,3.7376696182833684,1.9459101490553132,7.725175813962282,6.684358308463219,7.423648383288319,0,2010_1
2010-01-20,107.0,49.0,8.0,2010,1,20,2,1019.7,21.3,83,0.05,30.0,30.5,1,7.725175813962282,6.684358308463219,7.423648383288319,4.672828834461906,3.8918202981106265,2.0794415416798357,7.725175813962282,6.684358308463219,7.423648383288319,0,2010_1
2010-01-21,113.0,34.0,6.0,2010,1,21,3,1018.5,22.3,87,0.0,60.0,27.4,1,7.725175813962282,6.684358308463219,7.423648383288319,4.727387818712341,3.5263605246161616,1.791759469228055,7.725175813962282,6.684358308463219,7.423648383288319,0,2010_1
2010-01-22,74.0,43.0,8.0,2010,1,22,4,1021.5,18.3,86,0.05,60.0,39.9,1,7.725175813962282,6.684358308463219,7.423648383288319,4.30406509320417,3.7612001156935624,2.0794415416798357,7.725175813962282,6.684358308463219,7.423648383288319,0,2010_1
2010-01-23,109.0,35.0,8.0,2010,1,23,5,1022.7,15.5,86,0.05,30.0,26.6,1,7.725175813962282,6.684358308463219,7.423648383288319,4.6913478822291435,3.5553480614894135,2.0794415416798357,7.725175813962282,6.684358308463219,7.423648383288319,0,2010_1
2010-01-24,102.0,50.0,11.0,2010,1,24,6,1021.1,15.7,85,0.05,30.0,23.3,1,7.725175813962282,6.684358308463219,7.423648383288319,4.624972813284271,3.912023005428146,2.3978952727983707,7.725175813962282,6.684358308463219,7.423648383288319,0,2010_1
2010-01-25,180.0,61.0,16.0,2010,1,25,0,1021.1,18.4,78,0.0,360.0,20.7,1,7.725175813962282,6.684358308463219,7.423648383288319,5.19295685089021,4.110873864173311,2.772588722239781,7.725175813962282,6.684358308463219,7.423648383288319,0,2010_1
2010-01-26,82.0,42.0,9.0,2010,1,26,1,1023.4,16.1,79,0.05,60.0,30.8,1,7.725175813962282,6.684358308463219,7.423648383288319,4.406719247264253,3.7376696182833684,2.1972245773362196,7.725175813962282,6.684358308463219,7.423648383288319,0,2010_1
2010-01-27,84.0,73.0,9.0,2010,1,27,2,1019.6,16.9,84,0.05,50.0,27.7,1,7.725175813962282,6.684358308463219,7.423648383288319,4.430816798843313,4.290459441148391,2.1972245773362196,7.725175813962282,6.684358308463219,7.423648383288319,0,2010_1
2010-01-28,306.0,96.0,23.0,2010,1,28,3,1017.4,19.4,91,0.05,20.0,10.3,0,7.725175813962282,6.684358308463219,7.423648383288319,5.723585101952381,4.564348191467836,3.1354942159291497,7.725175813962282,6.684358308463219,7.423648383288319,0,2010_1
2010-01-29,205.0,56.0,8.0,2010,1,29,4,1019.4,18.4,89,0.05,40.0,26.1,1,7.725175813962282,6.684358308463219,7.423648383288319,5.3230099791384085,4.02535169073515,2.0794415416798357,7.725175813962282,6.684358308463219,7.423648383288319,0,2010_1
2010-01-30,97.0,79.0,8.0,2010,1,30,5,1018.2,18.6,84,0.0,30.0,24.5,1,7.725175813962282,6.684358308463219,7.423648383288319,4.574710978503383,4.3694478524670215,2.0794415416798357,7.725175813962282,6.684358308463219,7.423648383288319,0,2010_1
2010-01-31,137.0,52.0,12.0,2010,1,31,6,1016.5,21.4,83,0.0,30.0,7.9,0,7.725175813962282,6.684358308463219,7.423648383288319,4.919980925828125,3.9512437185814275,2.4849066497880004,7.725175813962282,6.684358308463219,7.423648383288319,0,2010_1
2010-02-01,195.5,45.5,19.5,2010,2,1,0,1015.1,21.6,84,0.0,210.0,9.6,0,7.669296218263483,6.591318926764275,7.350587368492042,5.27556037942542,3.817712325956905,2.970414465569701,7.725175813962282,6.684358308463219,7.423648383288319,0,2010_2
2010-02-02,109.0,51.0,6.0,2010,2,2,1,1015.5,19.0,89,0.05,20.0,21.0,1,7.669296218263483,6.591318926764275,7.350587368492042,4.6913478822291435,3.9318256327243257,1.791759469228055,7.669296218263483,6.591318926764275,7.350587368492042,0,2010_2
2010-02-03,81.0,57.0,6.0,2010,2,3,2,1016.8,18.2,89,0.05,40.0,29.6,1,7.669296218263483,6.591318926764275,7.350587368492042,4.394449154672439,4.04305126783455,1.791759469228055,7.669296218263483,6.591318926764275,7.350587368492042,0,2010_2
2010-02-04,78.0,29.0,5.0,2010,2,4,3,1017.7,17.2,91,0.4,30.0,33.4,1,7.669296218263483,6.591318926764275,7.350587368492042,4.356708826689592,3.367295829986474,1.6094379124341003,7.669296218263483,6.591318926764275,7.350587368492042,0,2010_2
2010-02-05,75.0,37.0,5.0,2010,2,5,4,1017.6,17.4,89,0.05,40.0,34.3,1,7.669296218263483,6.591318926764275,7.350587368492042,4.31748811353631,3.6109179126442243,1.6094379124341003,7.669296218263483,6.591318926764275,7.350587368492042,0,2010_2
2010-02-06,77.0,32.0,5.0,2010,2,6,5,1017.4,17.5,90,0.05,40.0,29.4,1,7.669296218263483,6.591318926764275,7.350587368492042,4.343805421853684,3.4657359027997265,1.6094379124341003,7.669296218263483,6.591318926764275,7.350587368492042,0,2010_2
2010-02-07,78.0,16.0,5.0,2010,2,7,6,1017.7,17.1,96,94.1,40.0,33.3,1,7.669296218263483,6.591318926764275,7.350587368492042,4.356708826689592,2.772588722239781,1.6094379124341003,7.669296218263483,6.591318926764275,7.350587368492042,0,2010_2
2010-02-08,143.0,25.0,5.0,2010,2,8,0,1015.9,18.0,97,7.1,20.0,20.5,1,7.669296218263483,6.591318926764275,7.350587368492042,4.962844630259907,3.2188758248682006,1.6094379124341003,7.669296218263483,6.591318926764275,7.350587368492042,0,2010_2
2010-02-09,108.0,37.5,4.0,2010,2,9,1,1014.4,21.6,93,0.0,20.0,14.7,0,7.669296218263483,6.591318926764275,7.350587368492042,4.68213122712422,3.624340932976365,1.3862943611198906,7.669296218263483,6.591318926764275,7.350587368492042,0,2010_2
2010-02-10,88.0,25.0,4.0,2010,2,10,2,1013.2,24.1,85,0.05,170.0,21.3,0,7.669296218263483,6.591318926764275,7.350587368492042,4.477336814478207,3.2188758248682006,1.3862943611198906,7.669296218263483,6.591318926764275,7.350587368492042,0,2010_2
2010-02-11,56.0,25.0,6.0,2010,2,11,3,1013.9,25.0,81,0.05,200.0,18.3,0,7.669296218263483,6.591318926764275,7.350587368492042,4.02535169073515,3.2188758248682006,1.791759469228055,7.669296218263483,6.591318926764275,7.350587368492042,0,2010_2
2010-02-12,82.0,33.0,9.0,2010,2,12,4,1020.0,16.7,79,0.05,360.0,24.8,1,7.669296218263483,6.591318926764275,7.350587368492042,4.406719247264253,3.4965075614664802,2.1972245773362196,7.669296218263483,6.591318926764275,7.350587368492042,0,2010_2
2010-02-13,50.0,16.0,3.0,2010,2,13,5,1019.8,13.2,89,1.7,30.0,39.2,1,7.669296218263483,6.591318926764275,7.350587368492042,3.912023005428146,2.772588722239781,1.0986122886681098,7.669296218263483,6.591318926764275,7.350587368492042,0,2010_2
2010-02-14,95.0,25.0,6.0,2010,2,14,6,1015.5,15.4,97,2.3,30.0,27.2,1,7.669296218263483,6.591318926764275,7.350587368492042,4.553876891600541,3.2188758248682006,1.791759469228055,7.669296218263483,6.591318926764275,7.350587368492042,0,2010_2
2010-02-15,63.0,14.0,5.0,2010,2,15,0,1018.9,12.6,93,0.6,360.0,19.6,1,7.669296218263483,6.591318926764275,7.350587368492042,4.143134726391533,2.6390573296152584,1.6094379124341003,7.669296218263483,6.591318926764275,7.350587368492042,0,2010_2
2010-02-16,59.5,17.0,5.0,2010,2,16,1,1022.3,10.2,88,0.6,360.0,28.7,1,7.669296218263483,6.591318926764275,7.350587368492042,4.085976312551584,2.833213344056216,1.6094379124341003,7.669296218263483,6.591318926764275,7.350587368492042,0,2010_2
2010-02-17,63.0,18.0,5.0,2010,2,17,2,1022.8,9.7,87,1.0,360.0,29.9,1,7.669296218263483,6.591318926764275,7.350587368492042,4.143134726391533,2.8903717578961645,1.6094379124341003,7.669296218263483,6.591318926764275,7.350587368492042,0,2010_2
2010-02-18,64.0,42.0,6.0,2010,2,18,3,1024.1,9.1,84,0.8,360.0,28.3,1,7.669296218263483,6.591318926764275,7.350587368492042,4.1588830833596715,3.7376696182833684,1.791759469228055,7.669296218263483,6.591318926764275,7.350587368492042,0,2010_2
2010-02-19,84.0,25.0,6.0,2010,2,19,4,1022.7,9.5,89,3.7,360.0,20.4,1,7.669296218263483,6.591318926764275,7.350587368492042,4.430816798843313,3.2188758248682006,1.791759469228055,7.669296218263483,6.591318926764275,7.350587368492042,0,2010_2
2010-02-20,129.0,31.0,10.0,2010,2,20,5,1020.0,13.2,80,0.05,30.0,19.0,1,7.669296218263483,6.591318926764275,7.350587368492042,4.859812404361672,3.4339872044851463,2.302585092994046,7.669296218263483,6.591318926764275,7.350587368492042,0,2010_2
2010-02-21,90.0,36.0,7.0,2010,2,21,6,1017.2,15.9,80,0.05,30.0,23.9,1,7.669296218263483,6.591318926764275,7.350587368492042,4.499809670330265,3.58351893845611,1.9459101490553132,7.669296218263483,6.591318926764275,7.350587368492042,0,2010_2
2010-02-22,171.0,52.0,9.0,2010,2,22,0,1015.6,17.7,87,0.1,20.0,18.9,1,7.669296218263483,6.591318926764275,7.350587368492042,5.14166355650266,3.9512437185814275,2.1972245773362196,7.669296218263483,6.591318926764275,7.350587368492042,0,2010_2
2010-02-23,149.0,36.0,10.0,2010,2,23,1,1014.1,20.1,86,0.0,20.0,10.0,0,7.669296218263483,6.591318926764275,7.350587368492042,5.003946305945459,3.58351893845611,2.302585092994046,7.669296218263483,6.591318926764275,7.350587368492042,0,2010_2
2010-02-24,87.0,30.5,5.0,2010,2,24,2,1010.3,22.3,88,0.05,160.0,19.4,0,7.669296218263483,6.591318926764275,7.350587368492042,4.465908118654584,3.417726683613366,1.6094379124341003,7.669296218263483,6.591318926764275,7.350587368492042,0,2010_2
2010-02-25,71.0,35.5,10.0,2010,2,25,3,1009.4,24.5,87,0.4,180.0,20.6,0,7.669296218263483,6.591318926764275,7.350587368492042,4.2626798770413155,3.56953269648137,2.302585092994046,7.669296218263483,6.591318926764275,7.350587368492042,0,2010_2
2010-02-26,88.0,35.5,9.0,2010,2,26,4,1009.7,24.6,88,0.3,190.0,15.7,0,7.669296218263483,6.591318926764275,7.350587368492042,4.477336814478207,3.56953269648137,2.1972245773362196,7.669296218263483,6.591318926764275,7.350587368492042,0,2010_2
2010-02-27,149.0,34.0,12.0,2010,2,27,5,1011.7,24.7,89,0.05,180.0,13.8,0,7.669296218263483,6.591318926764275,7.350587368492042,5.003946305945459,3.5263605246161616,2.4849066497880004,7.669296218263483,6.591318926764275,7.350587368492042,0,2010_2
2010-02-28,83.0,32.0,7.0,2010,2,28,6,1014.3,23.9,91,0.05,130.0,9.7,0,7.669296218263483,6.591318926764275,7.350587368492042,4.418840607796598,3.4657359027997265,1.9459101490553132,7.669296218263483,6.591318926764275,7.350587368492042,0,2010_2
2010-03-01,104.0,40.0,5.0,2010,3,1,0,1014.0,22.1,94,0.0,20.0,12.5,0,7.7577368805343845,6.693864114599688,7.396756538925693,4.6443908991413725,3.6888794541139363,1.6094379124341003,7.669296218263483,6.591318926764275,7.350587368492042,0,2010_3
2010-03-02,81.0,37.5,7.0,2010,3,2,1,1012.0,24.6,87,0.0,160.0,12.8,0,7.7577368805343845,6.693864114599688,7.396756538925693,4.394449154672439,3.624340932976365,1.9459101490553132,7.7577368805343845,6.693864114599688,7.396756538925693,0,2010_3
2010-03-03,93.0,33.0,6.0,2010,3,3,2,1011.7,24.7,88,0.0,140.0,19.9,0,7.7577368805343845,6.693864114599688,7.396756538925693,4.532599493153256,3.4965075614664802,1.791759469228055,7.7577368805343845,6.693864114599688,7.396756538925693,0,2010_3
2010-03-04,86.0,33.0,9.0,2010,3,4,3,1011.2,24.5,88,0.1,150.0,18.3,0,7.7577368805343845,6.693864114599688,7.396756538925693,4.454347296253507,3.4965075614664802,2.1972245773362196,7.7577368805343845,6.693864114599688,7.396756538925693,0,2010_3
2010-03-05,66.0,24.0,7.0,2010,3,5,4,1010.9,25.8,82,0.05,160.0,18.8,0,7.7577368805343845,6.693864114599688,7.396756538925693,4.189654742026425,3.1780538303479458,1.9459101490553132,7.7577368805343845,6.693864114599688,7.396756538925693,0,2010_3
2010-03-06,75.0,26.0,7.0,2010,3,6,5,1012.3,25.7,84,0.05,170.0,19.8,0,7.7577368805343845,6.693864114599688,7.396756538925693,4.31748811353631,3.258096538021482,1.9459101490553132,7.7577368805343845,6.693864114599688,7.396756538925693,0,2010_3
2010-03-07,96.0,25.0,13.0,2010,3,7,6,1015.6,18.9,92,4.9,20.0,23.0,1,7.7577368805343845,6.693864114599688,7.396756538925693,4.564348191467836,3.2188758248682006,2.5649493574615367,7.7577368805343845,6.693864114599688,7.396756538925693,0,2010_3
2010-03-08,101.0,16.0,6.0,2010,3,8,0,1017.4,16.7,94,0.5,50.0,33.6,1,7.7577368805343845,6.693864114599688,7.396756538925693,4.61512051684126,2.772588722239781,1.791759469228055,7.7577368805343845,6.693864114599688,7.396756538925693,0,2010_3
2010-03-09,56.0,22.0,7.0,2010,3,9,1,1025.0,10.5,75,2.7,360.0,54.4,1,7.7577368805343845,6.693864114599688,7.396756538925693,4.02535169073515,3.091042453358316,1.9459101490553132,7.7577368805343845,6.693864114599688,7.396756538925693,0,2010_3
2010-03-10,92.0,69.0,20.0,2010,3,10,2,1027.6,12.1,48,0.0,10.0,31.3,1,7.7577368805343845,6.693864114599688,7.396756538925693,4.5217885770490405,4.23410650459726,2.995732273553991,7.7577368805343845,6.693864114599688,7.396756538925693,0,2010_3
2010-03-11,143.0,62.0,15.0,2010,3,11,3,1024.1,15.4,63,0.0,70.0,16.9,0,7.7577368805343845,6.693864114599688,7.396756538925693,4.962844630259907,4.127134385045092,2.70805020110221,7.7577368805343845,6.693864114599688,7.396756538925693,0,2010_3
2010-03-12,132.0,53.0,10.0,2010,3,12,4,1019.7,16.8,85,0.4,30.0,21.9,1,7.7577368805343845,6.693864114599688,7.396756538925693,4.882801922586371,3.970291913552122,2.302585092994046,7.7577368805343845,6.693864114599688,7.396756538925693,0,2010_3
2010-03-13,137.0,70.0,7.0,2010,3,13,5,1016.2,18.8,93,0.05,30.0,18.4,1,7.7577368805343845,6.693864114599688,7.396756538925693,4.919980925828125,4.248495242049359,1.9459101490553132,7.7577368805343845,6.693864114599688,7.396756538925693,0,2010_3
2010-03-14,82.0,55.0,5.5,2010,3,14,6,1014.4,20.0,96,0.05,20.0,18.0,1,7.7577368805343845,6.693864114599688,7.396756538925693,4.406719247264253,4.007333185232471,1.7047480922384253,7.7577368805343845,6.693864114599688,7.396756538925693,0,2010_3
2010-03-15,233.0,31.0,11.0,2010,3,15,0,1015.0,22.9,92,0.05,10.0,5.8,0,7.7577368805343845,6.693864114599688,7.396756538925693,5.4510384535657,3.4339872044851463,2.3978952727983707,7.7577368805343845,6.693864114599688,7.396756538925693,0,2010_3
2010-03-16,112.0,56.0,20.0,2010,3,16,1,1020.4,19.2,86,0.05,20.0,23.3,1,7.7577368805343845,6.693864114599688,7.396756538925693,4.718498871295094,4.02535169073515,2.995732273553991,7.7577368805343845,6.693864114599688,7.396756538925693,0,2010_3
2010-03-17,121.0,81.0,16.0,2010,3,17,2,1022.6,19.0,77,0.0,60.0,22.5,1,7.7577368805343845,6.693864114599688,7.396756538925693,4.795790545596741,4.394449154672439,2.772588722239781,7.7577368805343845,6.693864114599688,7.396756538925693,0,2010_3
2010-03-18,215.0,97.0,47.0,2010,3,18,3,1020.2,20.9,79,0.0,30.0,5.1,0,7.7577368805343845,6.693864114599688,7.396756538925693,5.3706380281276624,4.574710978503383,3.8501476017100584,7.7577368805343845,6.693864114599688,7.396756538925693,0,2010_3
2010-03-19,148.0,66.0,18.0,2010,3,19,4,1016.3,21.2,78,0.0,30.0,10.2,0,7.7577368805343845,6.693864114599688,7.396756538925693,4.997212273764115,4.189654742026425,2.8903717578961645,7.7577368805343845,6.693864114599688,7.396756538925693,0,2010_3
2010-03-20,184.0,59.0,19.0,2010,3,20,5,1013.4,21.9,82,0.05,300.0,6.8,0,7.7577368805343845,6.693864114599688,7.396756538925693,5.214935757608986,4.07753744390572,2.9444389791664403,7.7577368805343845,6.693864114599688,7.396756538925693,0,2010_3
2010-03-21,160.0,197.0,26.0,2010,3,21,6,1013.7,22.7,80,0.0,90.0,14.5,0,7.7577368805343845,6.693864114599688,7.396756538925693,5.075173815233827,5.2832037287379885,3.258096538021482,7.7577368805343845,6.693864114599688,7.396756538925693,0,2010_3
2010-03-22,79.0,609.0,6.0,2010,3,22,0,1013.3,21.5,77,0.0,40.0,23.0,1,7.7577368805343845,6.693864114599688,7.396756538925693,4.3694478524670215,6.411818267709897,1.791759469228055,7.7577368805343845,6.693864114599688,7.396756538925693,0,2010_3
2010-03-23,104.0,196.0,5.0,2010,3,23,1,1010.9,22.9,88,0.0,30.0,14.5,0,7.7577368805343845,6.693864114599688,7.396756538925693,4.6443908991413725,5.278114659230517,1.6094379124341003,7.7577368805343845,6.693864114599688,7.396756538925693,0,2010_3
2010-03-24,107.0,36.0,8.0,2010,3,24,2,1010.2,24.4,86,0.05,100.0,5.3,0,7.7577368805343845,6.693864114599688,7.396756538925693,4.672828834461906,3.58351893845611,2.0794415416798357,7.7577368805343845,6.693864114599688,7.396756538925693,0,2010_3
2010-03-25,71.0,21.0,9.0,2010,3,25,3,1017.5,16.7,71,8.9,360.0,45.9,1,7.7577368805343845,6.693864114599688,7.396756538925693,4.2626798770413155,3.044522437723423,2.1972245773362196,7.7577368805343845,6.693864114599688,7.396756538925693,0,2010_3
2010-03-26,74.0,80.0,12.0,2010,3,26,4,1021.2,17.5,52,0.0,80.0,34.0,0,7.7577368805343845,6.693864114599688,7.396756538925693,4.30406509320417,4.382026634673881,2.4849066497880004,7.7577368805343845,6.693864114599688,7.396756538925693,0,2010_3
2010-03-27,115.0,112.0,14.0,2010,3,27,5,1021.3,18.3,67,0.0,50.0,27.7,1,7.7577368805343845,6.693864114599688,7.396756538925693,4.74493212836325,4.718498871295094,2.6390573296152584,7.7577368805343845,6.693864114599688,7.396756538925693,0,2010_3
2010-03-28,96.0,99.0,15.0,2010,3,28,6,1020.3,19.9,66,0.0,70.0,21.8,0,7.7577368805343845,6.693864114599688,7.396756538925693,4.564348191467836,4.59511985013459,2.70805020110221,7.7577368805343845,6.693864114599688,7.396756538925693,0,2010_3
2010-03-29,71.0,63.0,10.0,2010,3,29,0,1020.0,18.5,63,0.0,70.0,45.7,0,7.7577368805343845,6.693864114599688,7.396756538925693,4.2626798770413155,4.143134726391533,2.302585092994046,7.7577368805343845,6.693864114599688,7.396756538925693,0,2010_3
2010-03-30,62.0,70.0,6.0,2010,3,30,1,1018.2,19.0,83,0.05,50.0,40.3,1,7.7577368805343845,6.693864114599688,7.396756538925693,4.127134385045092,4.248495242049359,1.791759469228055,7.7577368805343845,6.693864114599688,7.396756538925693,0,2010_3
2010-03-31,80.0,64.0,5.0,2010,3,31,2,1016.0,21.6,84,0.05,40.0,21.5,1,7.7577368805343845,6.693864114599688,7.396756538925693,4.382026634673881,4.1588830833596715,1.6094379124341003,7.7577368805343845,6.693864114599688,7.396756538925693,0,2010_3
2010-04-01,139.0,56.0,7.0,2010,4,1,3,1013.6,23.0,89,0.05,20.0,9.2,0,7.766284968413373,6.7501539636651655,7.387514459386635,4.9344739331306915,4.02535169073515,1.9459101490553132,7.7577368805343845,6.693864114599688,7.396756538925693,0,2010_4
2010-04-02,180.0,38.0,22.0,2010,4,2,4,1015.1,21.2,92,2.0,20.0,20.0,1,7.766284968413373,6.7501539636651655,7.387514459386635,5.19295685089021,3.6375861597263857,3.091042453358316,7.766284968413373,6.7501539636651655,7.387514459386635,0,2010_4
2010-04-03,50.0,33.0,5.0,2010,4,3,5,1017.6,18.1,88,0.05,60.0,42.0,1,7.766284968413373,6.7501539636651655,7.387514459386635,3.912023005428146,3.4965075614664802,1.6094379124341003,7.766284968413373,6.7501539636651655,7.387514459386635,0,2010_4
2010-04-04,72.0,49.0,5.0,2010,4,4,6,1014.8,18.8,92,0.05,30.0,26.5,1,7.766284968413373,6.7501539636651655,7.387514459386635,4.276666119016055,3.8918202981106265,1.6094379124341003,7.766284968413373,6.7501539636651655,7.387514459386635,0,2010_4
2010-04-05,83.0,42.0,5.0,2010,4,5,0,1012.4,20.5,95,0.05,20.0,15.5,0,7.766284968413373,6.7501539636651655,7.387514459386635,4.418840607796598,3.7376696182833684,1.6094379124341003,7.766284968413373,6.7501539636651655,7.387514459386635,0,2010_4
2010-04-06,102.0,51.0,7.0,2010,4,6,1,1012.4,22.9,93,0.05,20.0,13.3,0,7.766284968413373,6.7501539636651655,7.387514459386635,4.624972813284271,3.9318256327243257,1.9459101490553132,7.766284968413373,6.7501539636651655,7.387514459386635,0,2010_4
2010-04-07,73.0,35.0,5.0,2010,4,7,2,1016.7,19.6,91,1.8,50.0,36.6,1,7.766284968413373,6.7501539636651655,7.387514459386635,4.290459441148391,3.5553480614894135,1.6094379124341003,7.766284968413373,6.7501539636651655,7.387514459386635,0,2010_4
2010-04-08,134.0,37.0,9.0,2010,4,8,3,1015.9,17.3,88,9.6,20.0,29.9,1,7.766284968413373,6.7501539636651655,7.387514459386635,4.897839799950911,3.6109179126442243,2.1972245773362196,7.766284968413373,6.7501539636651655,7.387514459386635,0,2010_4
2010-04-09,125.5,27.0,9.0,2010,4,9,4,1013.4,19.3,87,0.05,40.0,15.8,0,7.766284968413373,6.7501539636651655,7.387514459386635,4.832305758571839,3.295836866004329,2.1972245773362196,7.766284968413373,6.7501539636651655,7.387514459386635,0,2010_4
2010-04-10,95.5,25.0,4.0,2010,4,10,5,1011.0,19.3,96,1.7,20.0,21.1,1,7.766284968413373,6.7501539636651655,7.387514459386635,4.5591262474866845,3.2188758248682006,1.3862943611198906,7.766284968413373,6.7501539636651655,7.387514459386635,0,2010_4
