DATE,Nitrogen Oxides,Respirable Suspended Particulates,Sulphur Dioxide
2003-01-05,86.0,84.0,15.5
2003-01-06,112.0,74.0,15.5
2003-01-07,102.0,36.0,13.0
2003-01-08,117.0,41.0,12.0
2003-01-09,228.5,90.0,57.5
2003-01-10,168.0,75.0,37.0
2003-01-11,187.0,84.0,26.0
2003-01-12,158.5,87.0,28.0
2003-01-13,311.5,120.0,31.0
2003-01-14,233.0,93.0,23.0
2003-01-15,100.0,80.0,16.0
2003-01-16,172.0,84.0,18.0
2003-01-17,224.5,78.0,14.0
2003-01-18,205.0,62.0,16.0
2003-01-19,311.5,109.5,42.0
2003-01-20,201.0,118.5,19.0
2003-01-21,130.0,110.0,17.0
2003-01-22,243.5,114.5,49.0
2003-01-23,187.0,128.0,26.0
2003-01-24,80.0,83.0,7.5
2003-01-25,104.0,82.0,8.0
2003-01-26,199.0,62.0,12.0
2003-01-27,116.0,41.0,18.0
2003-01-28,139.0,60.0,24.5
2003-01-29,140.5,57.0,13.0
2003-01-30,79.0,60.0,7.0
2003-01-31,76.0,54.0,5.0
2003-02-01,146.5,48.0,11.0
2003-02-02,59.5,29.0,6.0
2003-02-03,70.5,57.0,10.0
2003-02-04,55.5,35.0,7.0
2003-02-05,92.5,59.0,15.0
2003-02-06,102.0,83.0,14.0
2003-02-07,95.0,52.0,9.0
2003-02-08,227.0,82.0,35.5
2003-02-09,99.0,27.0,9.0
2003-02-10,186.0,37.5,16.0
2003-02-11,283.0,60.5,39.0
2003-02-12,76.0,44.5,7.0
2003-02-13,84.0,44.0,11.0
2003-02-14,68.0,47.0,9.0
2003-02-15,140.0,47.5,11.0
2003-02-16,237.0,38.0,23.5
2003-02-17,85.0,33.5,13.5
2003-02-18,133.0,42.5,10.0
2003-02-19,217.0,54.5,18.5
2003-02-20,53.0,77.5,10.0
2003-02-21,75.0,97.5,8.0
2003-02-22,162.0,50.5,16.5
2003-02-23,237.0,42.5,27.0
2003-02-24,246.0,56.0,19.0
2003-02-25,64.0,65.0,4.5
2003-02-26,126.0,65.0,9.0
2003-02-27,134.0,44.5,7.0
2003-02-28,72.0,44.5,5.0
2003-03-01,144.0,47.5,16.0
2003-03-02,63.0,53.0,6.0
2003-03-03,83.5,52.0,6.0
2003-03-04,59.0,24.5,2.5
2003-03-05,74.0,25.0,4.0
2003-03-06,131.0,48.0,19.0
2003-03-07,105.0,38.5,12.0
2003-03-08,79.0,52.5,13.5
2003-03-09,59.0,76.5,15.0
2003-03-10,70.0,63.0,9.5
2003-03-11,53.0,68.0,9.0
2003-03-12,61.0,41.0,6.5
2003-03-13,110.0,44.0,8.0
2003-03-14,68.0,32.0,5.0
2003-03-15,97.0,46.5,8.0
2003-03-16,112.0,40.0,7.5
2003-03-17,144.0,33.0,13.5
2003-03-18,146.0,31.5,12.0
2003-03-19,92.0,36.0,8.0
2003-03-20,124.0,30.5,9.0
2003-03-21,130.0,30.5,12.0
2003-03-22,65.0,64.0,14.0
2003-03-23,71.0,100.5,15.5
2003-03-24,168.0,63.0,16.0
2003-03-25,123.0,48.0,9.0
2003-03-26,90.5,60.0,10.0
2003-03-27,174.0,58.5,17.0
2003-03-28,155.0,58.0,16.0
2003-03-29,80.0,63.0,7.0
2003-03-30,77.0,50.5,6.0
2003-03-31,95.0,43.0,9.0
2003-04-01,77.0,32.0,8.0
2003-04-02,94.0,36.5,10.0
2003-04-03,121.0,36.0,9.5
2003-04-04,138.0,43.0,19.0
2003-04-05,45.0,37.0,8.0
2003-04-06,32.0,68.0,7.0
2003-04-07,163.0,54.5,7.0
2003-04-08,200.0,61.0,15.0
2003-04-09,37.0,51.5,4.5
2003-04-10,58.0,38.0,5.0
2003-04-11,164.0,72.5,8.5
2003-04-12,90.0,33.0,6.0
2003-04-13,43.0,28.0,7.0
2003-04-14,113.0,54.5,21.0
2003-04-15,57.0,48.0,8.0
2003-04-16,56.0,63.0,8.0
2003-04-17,79.0,61.0,7.0
2003-04-18,61.0,33.5,5.0
2003-04-19,49.0,29.0,5.0
2003-04-20,63.0,28.5,7.5
2003-04-21,38.0,31.5,5.5
2003-04-22,107.0,48.5,13.0
2003-04-23,103.0,64.0,33.0
2003-04-24,79.0,45.0,23.0
2003-04-25,126.0,88.5,80.5
2003-04-26,112.0,93.5,33.5
2003-04-27,35.0,60.5,5.0
2003-04-28,52.0,54.0,6.0
2003-04-29,67.0,48.5,8.0
2003-04-30,67.0,69.0,12.0
2003-05-01,32.0,42.0,6.0
2003-05-02,46.0,57.0,6.0
2003-05-03,67.0,41.0,5.5
2003-05-04,66.0,19.0,5.5
2003-05-05,127.0,24.0,9.0
2003-05-06,69.0,27.0,7.0
2003-05-07,100.5,30.0,12.0
2003-05-08,88.0,35.5,23.0
2003-05-09,70.0,53.0,5.5
2003-05-10,62.0,75.0,7.0
2003-05-11,43.0,40.0,5.0
2003-05-12,64.0,40.0,5.0
2003-05-13,56.0,39.5,6.5
2003-05-14,97.0,29.5,20.0
2003-05-15,89.0,25.5,12.0
2003-05-16,58.0,24.5,7.5
2003-05-17,61.0,24.5,7.5
2003-05-18,89.0,34.0,18.5
2003-05-19,75.0,29.0,9.0
2003-05-20,56.0,49.0,9.5
2003-05-21,53.0,70.5,9.5
2003-05-22,47.0,66.0,7.5
2003-05-23,45.0,33.0,7.5
2003-05-24,86.0,36.5,17.0
2003-05-25,100.0,42.5,16.5
2003-05-26,48.0,54.5,7.0
2003-05-27,53.0,68.0,6.5
2003-05-28,51.0,62.0,6.0
2003-05-29,149.0,110.0,25.5
2003-05-30,128.0,123.0,28.0
2003-05-31,88.0,82.0,12.0
2003-06-01,52.0,60.0,8.0
2003-06-02,83.0,63.0,16.0
2003-06-03,96.0,70.0,19.0
2003-06-04,61.0,55.0,11.0
2003-06-05,40.0,63.0,9.0
2003-06-06,73.0,41.5,9.5
2003-06-07,127.0,50.5,37.0
2003-06-08,85.0,45.5,24.5
2003-06-09,86.0,20.0,4.5
2003-06-10,127.0,26.0,7.5
2003-06-11,131.5,25.0,8.0
2003-06-12,177.0,37.0,17.0
2003-06-13,188.0,31.0,17.0
2003-06-14,193.0,37.5,16.0
2003-06-15,111.0,37.0,13.5
2003-06-16,78.0,32.0,8.5
2003-06-17,125.0,74.0,30.0
2003-06-18,118.0,103.0,63.0
2003-06-19,92.0,63.0,26.0
2003-06-20,63.0,28.0,7.5
2003-06-21,86.0,18.0,5.5
2003-06-22,39.0,21.5,4.5
2003-06-23,84.0,24.0,7.0
2003-06-24,53.0,20.5,11.0
2003-06-25,69.0,20.5,8.5
2003-06-26,51.0,29.5,8.5
2003-06-27,54.0,29.5,8.0
2003-06-28,56.0,25.5,8.5
2003-06-29,33.0,17.5,5.5
2003-06-30,67.0,18.0,6.5
2003-07-01,62.0,18.0,8.0
2003-07-02,73.0,23.0,28.0
2003-07-03,91.0,23.0,33.0
2003-07-04,80.0,21.5,19.5
2003-07-05,64.0,20.0,16.5
2003-07-06,39.0,16.0,11.0
2003-07-07,74.0,18.0,15.0
2003-07-08,65.0,17.0,13.5
2003-07-09,71.0,15.0,7.0
2003-07-10,78.0,17.0,10.0
2003-07-11,48.0,17.5,6.0
2003-07-12,53.0,19.0,6.0
2003-07-13,47.0,20.0,13.0
2003-07-14,71.0,24.0,23.5
2003-07-15,76.0,26.5,24.0
2003-07-16,61.0,27.0,22.5
2003-07-17,54.5,23.0,20.0
2003-07-18,67.0,20.5,22.5
2003-07-19,64.0,21.5,8.0
2003-07-20,42.0,20.0,4.0
2003-07-21,46.0,23.5,5.0
2003-07-22,71.0,26.5,12.0
2003-07-23,59.0,42.5,12.0
2003-07-24,38.0,31.0,4.0
2003-07-25,52.5,27.0,5.0
2003-07-26,96.0,29.0,16.0
2003-07-27,95.5,26.0,35.0
2003-07-28,103.5,22.0,25.0
2003-07-29,88.0,22.0,17.0
2003-07-30,111.0,24.0,16.5
2003-07-31,83.0,22.0,13.5
2003-08-01,100.0,25.5,14.5
2003-08-02,95.0,27.0,13.5
2003-08-03,81.0,21.5,18.0
2003-08-04,83.0,36.0,20.0
2003-08-05,143.0,50.5,46.5
2003-08-06,133.0,35.0,20.5
2003-08-07,95.0,26.5,11.0
2003-08-08,94.0,25.5,14.5
2003-08-09,90.0,27.0,19.5
2003-08-10,67.0,25.0,15.0
2003-08-11,90.0,28.0,13.0
2003-08-12,53.0,15.0,5.5
2003-08-13,80.0,23.5,10.0
2003-08-14,109.0,29.0,14.5
2003-08-15,121.0,35.0,17.0
2003-08-16,152.0,31.0,14.0
2003-08-17,72.0,23.5,5.0
2003-08-18,128.0,35.0,19.0
2003-08-19,110.0,48.0,22.0
2003-08-20,125.0,36.5,14.0
2003-08-21,205.0,53.0,43.0
2003-08-22,124.0,23.0,7.0
2003-08-23,79.0,27.0,7.0
2003-08-24,34.5,20.0,4.0
2003-08-25,45.5,32.0,4.5
2003-08-26,51.5,37.0,6.0
2003-08-27,78.5,33.0,7.0
2003-08-28,110.5,35.0,16.0
2003-08-29,108.0,27.0,21.0
2003-08-30,104.0,27.0,18.0
2003-08-31,97.0,33.0,33.0
2003-09-01,119.0,54.0,24.0
2003-09-02,94.0,68.0,45.0
2003-09-03,86.0,26.5,6.5
2003-09-04,87.5,21.0,5.0
2003-09-05,86.0,26.0,8.0
2003-09-06,84.0,26.0,7.0
2003-09-07,57.0,18.0,5.0
2003-09-08,80.0,19.0,6.0
2003-09-09,85.5,32.0,9.0
2003-09-10,186.5,70.0,50.0
2003-09-11,135.5,74.0,22.0
2003-09-12,112.0,60.0,18.0
2003-09-13,71.0,40.0,7.0
2003-09-14,52.0,15.0,5.0
2003-09-15,64.5,15.0,5.0
2003-09-16,48.0,20.0,5.0
2003-09-17,90.5,20.0,6.0
2003-09-18,165.0,58.0,50.0
2003-09-19,135.5,62.0,56.0
2003-09-20,126.0,56.0,42.0
2003-09-21,111.0,39.5,16.0
2003-09-22,109.0,43.0,9.0
2003-09-23,93.0,52.0,14.0
2003-09-24,94.5,52.0,10.0
2003-09-25,78.0,39.0,9.0
2003-09-26,76.5,43.0,8.0
2003-09-27,80.5,39.0,8.0
2003-09-28,61.0,38.0,7.0
2003-09-29,76.0,45.0,10.0
2003-09-30,71.0,49.0,7.0
2003-10-01,60.0,50.0,7.0
2003-10-02,84.5,52.0,8.0
2003-10-03,77.0,63.0,9.0
2003-10-04,68.0,67.0,9.0
2003-10-05,67.0,48.0,9.0
2003-10-06,72.5,59.0,13.0
2003-10-07,120.5,90.0,29.0
2003-10-08,103.0,55.0,13.0
2003-10-09,65.0,37.5,7.0
2003-10-10,66.5,33.0,6.0
2003-10-11,109.0,22.0,9.0
2003-10-12,100.5,25.0,31.0
2003-10-13,111.5,44.0,26.0
2003-10-14,85.5,33.0,10.0
2003-10-15,84.0,46.0,11.0
2003-10-16,114.0,67.0,17.0
2003-10-17,124.0,81.0,20.0
2003-10-18,108.0,75.0,15.0
2003-10-19,73.0,74.0,14.0
2003-10-20,119.0,86.5,19.0
2003-10-21,123.5,91.0,18.0
2003-10-22,127.0,93.0,22.0
2003-10-23,119.0,108.0,18.0
2003-10-24,126.5,124.0,19.0
2003-10-25,146.5,89.0,18.0
2003-10-26,85.0,65.0,11.0
2003-10-27,115.5,95.0,12.0
2003-10-28,140.5,118.0,24.0
2003-10-29,71.0,98.0,13.0
2003-10-30,91.5,85.0,14.0
2003-10-31,132.5,75.0,16.0
2003-11-01,151.5,86.0,32.0
2003-11-02,230.5,210.0,103.0
2003-11-03,212.5,175.0,64.5
2003-11-04,77.0,77.0,12.0
2003-11-05,104.0,75.0,12.5
2003-11-06,105.5,67.0,9.0
2003-11-07,86.5,38.0,9.0
2003-11-08,88.5,27.0,10.0
2003-11-09,83.0,41.0,11.0
2003-11-10,94.0,36.0,13.0
2003-11-11,94.0,43.0,11.0
2003-11-12,84.0,50.0,13.0
2003-11-13,100.0,62.0,15.0
2003-11-14,109.0,85.0,16.0
2003-11-15,168.5,80.0,18.0
2003-11-16,93.0,60.5,14.5
2003-11-17,68.0,69.0,14.0
2003-11-18,67.0,37.0,7.0
2003-11-19,76.0,28.0,7.0
2003-11-20,142.0,41.5,11.0
2003-11-21,114.0,46.0,16.0
2003-11-22,86.5,62.0,17.0
2003-11-23,74.0,58.0,12.0
2003-11-24,120.5,56.5,14.0
2003-11-25,116.0,61.0,15.0
2003-11-26,117.0,71.0,19.0
2003-11-27,96.0,101.0,20.0
2003-11-28,117.0,96.5,26.0
2003-11-29,81.0,69.0,17.0
2003-11-30,104.0,75.0,15.0
2003-12-01,162.0,102.0,20.5
2003-12-02,158.5,98.0,21.0
2003-12-03,134.0,70.0,15.0
2003-12-04,93.5,71.0,12.0
2003-12-05,122.0,77.0,13.0
2003-12-06,178.0,92.5,22.0
2003-12-07,60.0,134.5,21.5
2003-12-08,74.0,104.0,18.5
2003-12-09,120.0,89.5,20.0
2003-12-10,120.0,78.5,27.0
2003-12-11,116.0,71.0,24.0
2003-12-12,80.0,55.5,15.0
2003-12-13,135.0,76.5,21.5
2003-12-14,133.0,93.5,25.0
2003-12-15,143.0,92.5,22.5
2003-12-16,155.0,98.5,22.5
2003-12-17,183.0,93.0,20.0
2003-12-18,150.0,108.0,29.0
2003-12-19,72.0,140.5,36.5
2003-12-20,119.0,120.5,38.5
2003-12-21,121.0,89.0,24.0
2003-12-22,187.0,94.0,20.0
2003-12-23,186.0,74.0,17.0
2003-12-24,190.0,73.5,21.0
2003-12-25,272.0,63.0,22.0
2003-12-26,113.0,156.0,42.0
2003-12-27,64.0,119.0,32.0
2003-12-28,105.0,84.5,22.5
2003-12-29,164.0,72.5,17.0
2003-12-30,171.0,73.5,17.5
2003-12-31,391.0,156.0,49.0
2004-01-01,91.0,109.0,19.5
2004-01-02,276.5,184.0,66.0
2004-01-03,102.0,115.0,20.5
2004-01-04,92.0,95.0,16.0
2004-01-05,159.0,100.0,21.0
2004-01-06,230.5,97.5,17.0
2004-01-07,97.0,80.0,13.5
2004-01-08,87.0,67.0,10.0
2004-01-09,111.0,71.5,12.5
2004-01-10,96.0,71.0,11.0
2004-01-11,112.0,50.5,16.5
2004-01-12,101.0,67.0,22.5
2004-01-13,102.5,60.0,17.5
2004-01-14,81.5,66.0,13.0
2004-01-15,113.5,53.0,11.0
2004-01-16,215.0,60.5,25.0
2004-01-17,98.5,38.5,13.0
2004-01-18,87.5,42.0,8.5
2004-01-19,98.5,18.5,8.5
2004-01-20,93.0,31.0,10.0
2004-01-21,68.5,52.0,14.5
2004-01-22,55.5,57.0,16.0
2004-01-23,54.0,53.0,12.5
2004-01-24,46.5,51.5,13.5
2004-01-25,90.5,43.0,14.0
2004-01-26,108.5,63.5,19.5
2004-01-27,86.5,65.5,13.5
2004-01-28,101.5,70.0,18.0
2004-01-29,159.5,90.0,23.0
2004-01-30,306.0,156.5,62.0
2004-01-31,71.5,47.5,6.5
2004-02-01,120.0,45.5,9.5
2004-02-02,176.5,47.0,16.0
2004-02-03,104.5,27.0,15.0
2004-02-04,103.5,19.0,8.0
2004-02-05,122.5,23.5,11.0
2004-02-06,118.5,51.5,15.5
2004-02-07,113.0,58.5,13.0
2004-02-08,107.0,24.5,13.0
2004-02-09,148.0,30.0,14.5
2004-02-10,141.0,49.0,16.0
2004-02-11,123.5,51.0,14.0
2004-02-12,307.0,75.5,28.5
2004-02-13,250.0,125.0,56.5
2004-02-14,298.0,152.0,66.5
2004-02-15,82.5,80.5,15.0
2004-02-16,60.5,77.0,13.0
2004-02-17,180.5,74.5,20.0
2004-02-18,201.0,92.0,34.0
2004-02-19,152.5,62.0,14.0
2004-02-20,99.5,60.0,11.0
2004-02-21,157.0,59.5,22.5
2004-02-22,258.0,108.0,96.5
2004-02-23,67.5,78.5,17.0
2004-02-24,89.5,61.5,13.5
2004-02-25,203.5,108.0,61.5
2004-02-26,130.5,61.0,27.5
2004-02-27,88.5,64.5,13.0
2004-02-28,99.0,78.0,12.5
2004-02-29,109.0,49.0,13.0
2004-03-01,87.5,34.0,20.0
2004-03-02,117.0,37.0,29.5
2004-03-03,79.0,42.5,12.5
2004-03-04,111.5,76.0,17.0
2004-03-05,148.5,94.5,32.0
2004-03-06,107.5,101.5,20.5
2004-03-07,51.0,114.5,19.5
2004-03-08,112.5,110.5,22.5
2004-03-09,163.0,92.0,32.0
2004-03-10,150.0,60.0,17.0
2004-03-11,128.0,44.0,22.0
2004-03-12,169.0,43.0,25.5
2004-03-13,86.0,45.0,9.0
2004-03-14,153.0,106.0,33.0
2004-03-15,105.0,73.0,15.0
2004-03-16,105.0,61.0,10.0
2004-03-17,118.0,60.0,10.0
2004-03-18,92.0,48.0,6.0
2004-03-19,90.0,52.0,9.0
2004-03-20,100.0,64.0,13.0
2004-03-21,115.0,70.0,33.0
2004-03-22,120.0,63.0,18.0
2004-03-23,68.0,57.0,10.0
2004-03-24,72.0,48.0,9.0
2004-03-25,104.0,26.0,10.0
2004-03-26,122.0,22.0,11.0
2004-03-27,136.0,32.0,14.0
2004-03-28,114.0,32.0,10.0
2004-03-29,150.0,46.0,9.0
2004-03-30,249.0,48.0,22.0
2004-03-31,84.0,61.0,9.0
2004-04-01,190.0,63.0,18.0
2004-04-02,112.0,53.0,13.0
2004-04-03,208.0,74.0,25.0
2004-04-04,193.0,95.0,31.0
2004-04-05,62.0,80.0,11.0
2004-04-06,95.0,77.0,12.0
2004-04-07,120.0,67.0,13.0
2004-04-08,91.0,37.0,16.0
2004-04-09,105.0,44.0,15.0
2004-04-10,104.0,65.0,15.0
2004-04-11,110.0,47.0,24.0
2004-04-12,124.0,33.0,41.0
2004-04-13,121.0,39.0,37.0
2004-04-14,95.0,24.0,9.0
2004-04-15,97.0,47.0,8.0
2004-04-16,130.0,62.5,14.0
2004-04-17,144.5,49.0,16.0
2004-04-18,149.0,75.0,80.5
2004-04-19,213.0,116.0,91.0
2004-04-20,165.0,80.5,41.5
2004-04-21,130.0,70.5,30.0
2004-04-22,90.0,36.5,27.5
2004-04-23,96.0,40.5,25.0
2004-04-24,62.0,68.0,11.5
2004-04-25,50.0,48.0,6.0
2004-04-26,94.0,48.0,15.0
2004-04-27,95.0,56.0,21.5
2004-04-28,56.0,65.0,9.5
2004-04-29,74.0,71.5,10.5
2004-04-30,105.0,60.0,13.5
2004-05-01,85.0,37.5,12.5
2004-05-02,70.0,27.0,9.5
2004-05-03,109.0,30.0,34.5
2004-05-04,146.5,61.0,63.0
2004-05-05,133.0,57.0,25.0
2004-05-06,99.0,53.5,12.5
2004-05-07,65.0,65.0,12.0
2004-05-08,126.0,38.0,18.0
2004-05-09,137.0,56.0,42.5
2004-05-10,116.0,35.0,26.5
2004-05-11,71.0,24.0,8.0
2004-05-12,90.0,21.5,21.5
2004-05-13,95.0,22.0,16.0
2004-05-14,101.0,27.5,9.0
2004-05-15,94.0,49.5,8.0
2004-05-16,86.0,35.5,15.0
2004-05-17,85.0,44.0,16.0
2004-05-18,116.0,66.0,22.0
2004-05-19,165.0,72.0,71.0
2004-05-20,186.0,79.5,139.0
2004-05-21,112.0,44.0,27.0
2004-05-22,81.0,31.5,13.0
2004-05-23,88.0,53.5,24.5
2004-05-24,79.0,55.5,11.0
2004-05-25,71.0,56.0,8.0
2004-05-26,94.0,39.0,21.0
2004-05-27,102.0,36.5,44.5
2004-05-28,111.0,28.0,28.0
2004-05-29,152.0,29.0,27.5
2004-05-30,113.0,22.0,18.5
2004-05-31,105.0,26.5,34.0
2004-06-01,141.0,48.0,29.0
2004-06-02,86.0,32.0,7.5
2004-06-03,82.0,32.0,8.0
2004-06-04,59.0,37.0,6.5
2004-06-05,76.0,38.5,7.0
2004-06-06,77.0,43.0,7.5
2004-06-07,123.0,65.0,25.5
2004-06-08,107.0,58.0,26.5
2004-06-09,111.0,81.0,31.5
2004-06-10,91.5,84.0,12.0
2004-06-11,65.0,72.0,9.5
2004-06-12,56.0,47.5,9.0
2004-06-13,55.0,63.0,10.0
2004-06-14,87.0,59.5,11.0
2004-06-15,87.0,38.5,6.5
2004-06-16,103.0,27.5,12.0
2004-06-17,102.0,32.5,21.0
2004-06-18,85.0,26.0,21.0
2004-06-19,69.0,29.5,19.5
2004-06-20,65.5,27.5,23.5
2004-06-21,109.0,31.5,23.5
2004-06-22,69.0,38.0,18.0
2004-06-23,73.5,43.0,9.5
2004-06-24,72.0,41.5,8.5
2004-06-25,68.0,30.0,8.5
2004-06-26,61.0,25.5,9.5
2004-06-27,52.0,22.0,7.0
2004-06-28,108.0,34.5,32.5
2004-06-29,126.0,84.0,66.0
2004-06-30,170.0,98.0,54.5
2004-07-01,161.0,113.0,76.0
2004-07-02,123.0,82.5,71.5
2004-07-03,97.0,42.0,29.0
2004-07-04,81.5,30.0,21.0
2004-07-05,65.5,34.5,19.0
2004-07-06,63.0,41.5,21.0
2004-07-07,62.0,40.0,16.0
2004-07-08,66.5,35.5,15.0
2004-07-09,74.0,26.5,19.0
2004-07-10,81.0,23.5,15.0
2004-07-11,62.0,23.0,14.0
2004-07-12,76.0,26.0,17.0
2004-07-13,111.5,25.0,35.0
2004-07-14,99.5,22.5,36.0
2004-07-15,119.0,32.5,36.0
2004-07-16,64.5,23.0,13.0
2004-07-17,140.5,23.5,15.0
2004-07-18,85.5,19.5,14.0
2004-07-19,102.0,20.5,12.0
2004-07-20,89.0,20.5,10.0
2004-07-21,80.0,23.0,10.5
2004-07-22,66.5,31.5,11.0
2004-07-23,76.0,29.0,12.0
2004-07-24,86.5,31.5,11.0
2004-07-25,57.0,16.0,8.0
2004-07-26,70.0,24.0,7.0
2004-07-27,123.5,74.0,56.0
2004-07-28,111.0,27.0,20.0
2004-07-29,129.5,19.0,10.0
2004-07-30,94.0,18.0,12.0
2004-07-31,97.5,26.5,15.0
2004-08-01,118.5,25.0,30.0
2004-08-02,100.0,22.5,33.0
2004-08-03,94.5,21.5,30.0
2004-08-04,91.0,23.5,22.0
2004-08-05,120.0,23.5,18.0
2004-08-06,118.0,20.0,11.0
2004-08-07,97.0,34.0,16.0
2004-08-08,121.5,66.5,49.0
2004-08-09,131.5,74.0,52.0
2004-08-10,155.0,102.0,84.0
2004-08-11,154.5,66.5,47.0
2004-08-12,206.0,77.0,109.0
2004-08-13,133.5,58.5,57.0
2004-08-14,89.5,30.0,23.0
2004-08-15,60.5,18.5,8.0
2004-08-16,106.5,27.0,34.0
2004-08-17,192.0,109.5,101.0
2004-08-18,246.0,139.5,115.0
2004-08-19,153.5,114.0,67.0
2004-08-20,106.0,33.0,14.0
2004-08-21,140.0,20.5,12.0
2004-08-22,115.5,21.0,16.5
2004-08-23,161.5,47.0,56.5
2004-08-24,173.0,99.0,87.0
2004-08-25,142.5,104.0,78.0
2004-08-26,169.0,115.5,120.0
2004-08-27,152.5,43.5,42.0
2004-08-28,91.5,19.0,11.5
2004-08-29,81.0,21.5,9.0
2004-08-30,114.0,31.0,21.0
2004-08-31,116.5,30.0,24.0
2004-09-01,90.5,37.0,13.0
2004-09-02,74.5,37.5,11.0
2004-09-03,78.0,20.0,11.0
2004-09-04,107.5,19.0,18.0
2004-09-05,129.0,36.0,39.5
2004-09-06,121.5,91.0,66.5
2004-09-07,139.0,81.0,68.0
2004-09-08,93.0,33.0,14.0
2004-09-09,131.0,39.0,41.5
2004-09-10,119.0,45.0,29.5
2004-09-11,76.5,32.0,12.0
2004-09-12,71.5,46.0,12.5
2004-09-13,113.5,70.0,25.5
2004-09-14,166.5,106.0,40.0
2004-09-15,203.5,123.0,68.5
2004-09-16,123.5,144.0,65.0
2004-09-17,92.5,15.0,10.0
2004-09-18,73.0,18.0,10.0
2004-09-19,89.0,19.0,9.0
2004-09-20,134.0,26.0,26.5
2004-09-21,140.0,39.0,51.0
2004-09-22,114.0,57.0,26.0
2004-09-23,95.0,56.0,16.0
2004-09-24,98.0,53.0,13.0
2004-09-25,100.0,66.0,12.0
2004-09-26,108.0,56.0,18.0
2004-09-27,138.5,88.0,33.0
2004-09-28,156.0,103.0,28.0
2004-09-29,91.0,84.0,32.0
2004-09-30,68.0,73.5,11.0
2004-10-01,74.0,85.0,24.0
2004-10-02,63.0,59.0,13.0
2004-10-03,74.0,58.0,19.0
2004-10-04,111.0,67.0,22.0
2004-10-05,134.0,73.0,26.0
2004-10-06,126.0,90.0,34.0
2004-10-07,165.0,101.0,43.0
2004-10-08,160.0,96.0,30.0
2004-10-09,120.0,91.0,22.0
2004-10-10,107.0,74.0,16.0
2004-10-11,111.0,103.0,37.0
2004-10-12,130.0,99.0,20.0
2004-10-13,127.0,109.0,22.0
2004-10-14,56.0,105.0,16.0
2004-10-15,84.0,76.0,14.0
2004-10-16,104.0,82.0,15.0
2004-10-17,108.0,76.0,34.0
2004-10-18,139.0,87.0,26.0
2004-10-19,100.0,129.0,36.0
2004-10-20,113.0,124.0,20.0
2004-10-21,107.0,95.0,19.0
2004-10-22,76.0,96.0,17.0
2004-10-23,81.0,89.0,15.0
2004-10-24,88.0,91.0,17.0
2004-10-25,137.0,124.0,34.0
2004-10-26,71.0,112.0,19.0
2004-10-27,65.0,99.0,16.0
2004-10-28,73.0,86.0,15.0
2004-10-29,78.0,49.0,11.0
2004-10-30,84.0,43.0,12.0
2004-10-31,101.0,48.0,14.0
2004-11-01,159.0,97.0,41.0
2004-11-02,91.0,90.0,17.0
2004-11-03,92.0,104.0,15.0
2004-11-04,78.5,71.0,14.0
2004-11-05,137.0,64.0,13.0
2004-11-06,119.0,82.0,22.0
2004-11-07,71.0,53.0,10.0
2004-11-08,65.0,47.0,10.0
2004-11-09,96.0,58.0,9.0
2004-11-10,101.0,44.0,9.0
2004-11-11,99.0,33.0,9.0
2004-11-12,83.0,44.0,13.0
2004-11-13,82.0,47.0,9.0
2004-11-14,99.0,42.0,12.0
2004-11-15,121.0,54.5,16.0
2004-11-16,92.0,42.5,14.0
2004-11-17,99.0,62.0,17.5
2004-11-18,119.0,65.0,16.5
2004-11-19,146.0,61.0,17.5
2004-11-20,146.0,81.0,19.0
2004-11-21,102.0,80.0,16.5
2004-11-22,108.0,81.5,16.0
2004-11-23,110.0,77.5,16.0
2004-11-24,96.0,56.5,11.0
2004-11-25,147.0,67.5,16.0
2004-11-26,91.0,91.5,16.0
2004-11-27,139.0,77.5,22.5
2004-11-28,139.0,74.0,20.5
2004-11-29,141.0,82.5,18.0
2004-11-30,122.0,80.5,17.5
2004-12-01,95.0,67.5,15.0
2004-12-02,130.0,61.0,13.5
2004-12-03,142.0,80.0,24.5
2004-12-04,91.0,95.5,25.0
2004-12-05,76.0,91.5,22.5
2004-12-06,135.0,96.0,25.0
2004-12-07,101.0,89.0,23.0
2004-12-08,144.0,101.0,30.0
2004-12-09,155.0,85.0,25.0
2004-12-10,168.0,88.5,24.0
2004-12-11,136.0,55.0,16.5
2004-12-12,152.0,90.5,25.0
2004-12-13,120.0,100.5,27.0
2004-12-14,126.0,70.5,17.0
2004-12-15,185.0,80.0,27.0
2004-12-16,114.0,55.0,15.0
2004-12-17,112.0,83.0,16.0
2004-12-18,159.0,85.0,21.0
2004-12-19,127.0,68.0,20.5
2004-12-20,134.0,81.5,20.5
2004-12-21,81.0,78.0,11.0
2004-12-22,108.0,61.0,10.5
2004-12-23,160.0,58.5,23.5
2004-12-24,135.0,70.0,16.0
2004-12-25,89.0,71.0,14.0
2004-12-26,66.0,41.0,7.0
2004-12-27,111.0,78.0,20.5
2004-12-28,113.0,65.5,29.0
2004-12-29,129.0,51.0,27.5
2004-12-30,126.0,71.5,22.0
2004-12-31,68.0,77.0,28.0
2005-01-01,68.0,43.0,19.0
2005-01-02,135.5,61.0,25.5
2005-01-03,274.5,113.0,46.0
2005-01-04,291.0,147.0,68.0
2005-01-05,125.0,82.0,20.0
2005-01-06,236.0,146.0,45.0
2005-01-07,142.0,81.0,22.0
